Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
4813032199,LWH5766,PA,PAS,11/21/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1002A,,BX,,,SB WEBSTER AVE. BELM,NT ST- E171 ST,0,1180,B,T,,,,,,2010,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4813036612,MBH6415,PA,PAS,11/19/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1242P,,BK,,,EB 37TH ST @ FT HAMI,LTON PKWY,0,1180,B,T,,,,,,2022,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4813141183,KMS5962,PA,PAS,11/21/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1206A,,BK,,,WB SHORE PKWY @ BROW,N ST,0,1180,B,T,,,,,,2009,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
4813177086,LNS6338,PA,PAS,11/21/2022,36,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0952A,,BX,,,EB E 233RD ST @ KATO,NAH AVE,0,1180,B,T,,,,,,2021,,0,,PHTO SCHOOL ZN SPEED VIOLATION,,,
5123981184,LYC6030,PA,PAS,10/19/2022,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0808A,,ST,,,SOUTH AVE (S/B) @ TR,AVIS AVE,0,1111,D,T,,,,,,2022,,0,,FAILURE TO STOP AT RED LIGHT,,,
5124213577,LLJ8727,PA,PAS,11/01/2022,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0122P,,ST,,,CLOVE RD (N/B) @ CHE,SHIRE PL,0,1111,D,T,,,,,,2001,,0,,FAILURE TO STOP AT RED LIGHT,,,
5124011270,JHH7962,PA,PAS,10/21/2022,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0813A,,BK,,,FLATBUSH AVE (N/B) @,AVIATOR SPORTS COMP,0,1111,D,T,,,,,,2019,,0,,FAILURE TO STOP AT RED LIGHT,,,
5124270986,LWF2918,PA,PAS,11/04/2022,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0151P,,BK,,,ATLANTIC AVE (E/B) @,BEDFORD AVE,0,1111,D,T,,,,,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
5124329830,JFL1246,PA,PAS,11/11/2022,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,1212P,,BK,,,EASTERN PKWY (W/B) @,HOWARD AVE,0,1111,D,T,,,,,,2010,,0,,FAILURE TO STOP AT RED LIGHT,,,
5124306853,LJB0674,PA,PAS,11/06/2022,7,SDN,LEXUS,V,0,15510,0,0,,0,0,0,,,1211P,,BK,,,HAMILTON AVE (N/B) @,CLINTON ST,0,1111,D,T,,,,,,2015,,0,,FAILURE TO STOP AT RED LIGHT,,,
5124383082,LVZ5473,PA,PAS,11/10/2022,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0818A,,BK,,,ATLANTIC AVE (W/B) @,BEDFORD AVE,0,1111,D,T,,,,,,2013,,0,,FAILURE TO STOP AT RED LIGHT,,,
5124360045,MBB3421,PA,PAS,11/09/2022,7,SDN,LEXUS,V,0,0,0,0,,0,0,0,,,0654A,,ST,,,RICHMOND RD (W/B) @,NEW DORP LANE,0,1111,D,T,,,,,,2007,,0,,FAILURE TO STOP AT RED LIGHT,,,
1485454992,PMECRON,NY,PAS,10/17/2022,98,SDN,LEXUS,P,32930,35280,35330,0,70,70,70,958636,0070,0000,0528A,,K,F,1135,DITMAS AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2008,-,0,,,,,
1485496792,LLW7436,PA,PAS,10/26/2022,98,SDN,LEXUS,P,74630,5280,5430,0,78,78,78,947367,0078,0000,0410P,,K,F,597,SACKETT ST,,0,408,E3,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1487313100,8175657,NY,PAS,10/18/2022,98,SDN,LEXUS,P,67120,26820,26880,0,43,43,43,957432,0043,0000,0922A,,BX,F,1325,STRATFORD AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHI,0,2006,-,0,,,,,
1487354836,BLANKPLATE,99,999,11/02/2022,74,SDN,LEXUS,P,42820,26790,26820,0,44,44,44,963608,0044,0000,0900P,,BX,F,1476,JEROME AVE,,0,408,E3,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1488218869,7EC421S,MA,PAS,10/14/2022,20,SDN,LEXUS,X,25645,32625,32625,0,19,19,977,725698,0977,0000,0500A,,NY,F,576,MAIN ST,,0,408,C4,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1488237815,LTCX117,PA,PAS,11/02/2022,40,SDN,LEXUS,P,0,6080,0,0,66,66,66,971118,0066,0000,0610A,,K,F,480,OCEAN,10 AVENUE,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1489345840,DD53722,IL,PAS,10/21/2022,40,SDN,LEXUS,P,19290,57790,8440,0,115,115,115,966814,0115,0000,1111P,,Q,F,33-31,100 ST,,0,408,F2,,BBBBBBB,ALL,ALL,BLK,0,2008,-,0,,,,,
1490005626,CKW9379,MI,PAS,10/23/2022,20,SDN,LEXUS,3,25645,32625,32625,0,19,19,977,627890,0977,0000,0230A,,NY,O,645,MAIN ST,,0,408,D,,BBBBBBB,ALL,ALL,SILVE,0,0,-,0,,,,,
1490006047,CKW9379,MA,999,10/29/2022,17,SDN,LEXUS,X,25645,32625,32625,0,19,19,977,529707,0977,0000,1013A,,NY,F,645,MAIN STREET,,0,408,C4,,BBBBYYB,1100P,1200P,GREY,0,0,-,0,,,,,
1490007593,CKW9379,MI,PAS,10/22/2022,17,SDN,LEXUS,3,25645,32625,32625,0,19,19,977,949201,0977,0000,0925P,,NY,,,R/O 645 MAIN ST,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1490007696,LHM1868,PA,PAS,11/05/2022,50,SDN,LEXUS,3,25645,97690,29605,0,19,19,977,849201,0977,0000,0410P,,NY,O,686,MAIN ST,,0,408,C3,,BBBBBBB,ALL,ALL,BROWN,0,0,-,0,,,,,
1474386829,8EA0798,ME,PAS,10/28/2022,67,SDN,LEXUS,P,0,0,0,20211031,25,25,25,948439,0025,0000,0706P,,NY,,,S/E/C/O E 119 ST,PARK AVE,0,408,E1,,BBBBBBB,ALL,ALL,BK,0,2016,-,0,,,,,
1487382212,KWU8414,99,PAS,10/18/2022,46,SDN,LEXUS,P,0,40404,40404,20240426,34,34,34,968516,0034,0000,0933P,,NY,F,1603,ST NICHOLAS,,0,408,F1,,BBBBBBB,ALL,ALL,BK,0,2020,-,0,,,,,
1488244972,KXC5657,PA,PAS,10/27/2022,20,SDN,LEXUS,P,8980,6080,42630,0,60,60,66,968314,0066,0000,1210P,,K,F,1025,48TH ST,,0,408,E2,,BBBBBBB,ALL,ALL,RD,0,0,-,0,,,,,
1488249544,KXC5657,PA,PAS,10/26/2022,40,SDN,LEXUS,P,9030,6080,42630,0,66,66,66,968024,0066,0000,1142A,,K,O,1026,49 ST,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0,0,-,2,,,,,
1488787797,KYH3468,NY,PAS,10/22/2022,20,SDN,LEXUS,K,13235,0,0,20240809,110,110,3,160699,0003,0000,0421P,,Q,O,,FMCP,OPP TENNIS COURTS,0,408,D,,BBBBBBB,ALL,ALL,G,0,2015,-,0,,,,,
1488861225,AEH8592,NY,PAS,10/12/2022,98,SDN,LEXUS,P,38150,48632,29150,20230501,121,121,121,969077,0121,0000,0439P,,R,O,272,MAPLE PKWY,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2014,-,0,,,,,
1488883920,S1289710,99,PAS,10/14/2022,40,SDN,LEXUS,P,22790,45290,21210,20221017,113,113,113,971518,0113,0000,0121A,,,F,117-11,142 PL,,0,408,K6,,BBBBBBB,ALL,ALL,GY,0,2001,-,0,,,,,
1490068650,Y78KZF,NJ,PAS,10/22/2022,38,SDN,LEXUS,P,12810,20190,26790,20210331,5,5,5,968949,0005,0000,0521P,,NY,F,69,BAYARD ST,,0,408,E2,,YYYYYYB,0800A,0600P,GY,0,0,-,0,,,,,
1490113253,3959471,PA,PAS,10/31/2022,46,SDN,LEXUS,P,93130,73480,38130,0,67,67,67,950762,0067,0000,0534P,,K,F,1157,WILLMOHR ST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1485735257,BLANKPLATE,99,999,11/06/2022,70,SDN,LEXUS,P,25860,65620,23020,0,40,40,40,971660,0040,0000,0410P,1610P,BX,F,619,EAST 140 ST,,20221106,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2008,-,0,,,,,
1489427880,KHK6211,NY,PAS,10/15/2022,40,SDN,LEXUS,P,6980,10680,10730,20221206,62,62,62,955165,0062,0000,0815A,,K,F,8210,19TH AVE,,0,408,F5,,BBBBBBB,ALL,ALL,WHITE,0,2018,-,0,,,,,
1490410946,FXD8485,NY,PAS,11/07/2022,14,SDN,LEXUS,P,73620,74750,0,20240711,52,52,52,969750,0052,0000,0618P,,BX,,,WEBB AVENUE,FATHER ZEISER PLACE,0,408,C,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1486027234,UNH1500,VA,PAS,10/15/2022,40,SDN,LEXUS,8,50750,46340,59820,0,43,43,0,287,0000,0000,1129P,,BX,O,1690,METROPOLITAN AVE,,0,408,F7,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1489431743,JNG5952,NY,PAS,10/29/2022,98,SDN,LEXUS,P,9830,90780,90730,20240202,62,62,62,958772,0062,0000,0930P,,K,F,2251,65 ST,,0,408,F2,,BBBBBBB,ALL,ALL,GY,0,2016,-,0,,,,,
1490120543,LKH0247,PA,PAS,10/29/2022,46,SDN,LEXUS,P,67030,13880,65030,0,67,67,164,973646,0164,0000,1255P,,K,F,1841,NOSTRAND AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1490122874,5RPJ211,CA,PAS,11/03/2022,46,SDN,LEXUS,P,73690,26630,55330,0,67,67,67,950532,0067,0000,1218A,,K,F,688,ROGERS AVE,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1478726519,GRG6511,NY,PAS,11/02/2022,14,SDN,LEXUS,M,27790,19450,19470,20240606,25,25,968,265952,0968,0000,0841A,0841A,NY,O,1825,PARK AVE,,0,408,E2,,BBBBBBB,ALL,ALL,SIL,0,2020,-,0,,,,,
1488369392,27367JS,TX,PAS,10/21/2022,40,SDN,LEXUS,P,85330,61730,58130,20211108,79,79,79,966379,0079,0000,0937A,,K,O,500,THROOP AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GY,0,2005,-,0,,,,,
1488966965,859229,OH,PAS,10/25/2022,21,SDN,LEXUS,P,65020,32835,76950,20230222,,0,42,968914,0042,0000,0425P,0423P,BX,F,1000,SIMPSON ST,,20221025,408,D1,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1490177279,JVA0218,PA,PAS,10/30/2022,99,SDN,LEXUS,P,91630,64230,60330,0,60,60,0,973702,FT11,0000,1156A,1156A,K,F,2880,W 25TH ST,,0,408,J2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1490177413,DZJ7379,NY,PAS,10/19/2022,71,SDN,LEXUS,P,22080,67830,22230,20230506,60,60,0,973703,FT11,0000,0446P,0446P,K,F,3022,BRIGHTON 7 ST,,0,408,J6,,BBBBBBB,ALL,ALL,GRAY,0,2002,-,0,,,,,
1490430258,AB11092,FL,PAS,11/06/2022,40,SDN,LEXUS,P,49020,40404,40404,20221127,43,43,163,974078,0163,0000,0245P,,BX,O,1384,MANOR AVE,,0,408,J6,,BBBBBBB,ALL,ALL,ORANG,0,0,-,1,,,,,
1480294895,43932,NY,MED,10/23/2022,14,SDN,LEXUS,K,29370,13650,0,20230415,25,25,1,160591,0001,0000,1049A,,NY,F,,RANDALLS ISLAND,SUNKEN MEADOW LOOP,0,408,C,,BBBBBBB,ALL,ALL,,0,1997,-,0,,,,,
1486399617,CFS2015,NY,PAS,10/29/2022,17,SDN,LEXUS,P,60530,59930,86430,20240114,90,90,809,958401,0809,0000,1105A,,NY,F,518,METROPOLITAN,,0,408,D1,,BBBBBBB,ALL,ALL,GY,0,2009,-,0,,,,,
1486420874,XGR7490,VA,PAS,10/13/2022,20,SDN,LEXUS,P,30190,59200,37390,20220731,101,101,101,967880,0101,0000,0310A,0300A,Q,F,327,B 19 ST,,20221013,408,C,,BBBBBBB,ALL,ALL,BEIGE,0,0,-,0,,,,,
1488406649,C69JDG,NJ,PAS,10/17/2022,40,SDN,LEXUS,P,39830,70630,30430,0,75,75,75,971985,0075,0000,0307A,,K,F,278,ETNA,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1487818920,BLANKPLATE,99,999,10/22/2022,40,SDN,LEXUS,P,23020,25860,25890,0,40,40,40,971536,0040,0000,0158A,,BX,O,312,CYPRESS AVE,,0,408,C,,BBBBBBB,ALL,ALL,BLACK,0,2007,-,0,,,,,
1488448772,XQU5M3,NY,PAS,10/20/2022,40,SDN,LEXUS,P,55930,40404,40404,20220820,75,75,0,973593,PBBN,0000,0518P,,K,O,3418,LINCOLN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,RED,0,2008,-,0,,,,,
1489601260,KTN1257,NY,PAS,10/31/2022,17,SDN,LEXUS,X,59990,16840,16940,20240103,102,102,0,0,0QSC,0000,1033A,,Q,F,125-01,QUEENS BLVD,,0,408,C4,,BBBBBBB,ALL,ALL,BLK,0,2022,-,0,,,,,
1490189051,KYA3932,NY,PAS,10/27/2022,40,SDN,LEXUS,P,0,40404,40404,20241017,104,104,164,974405,0164,0000,1210P,1205A,,F,920,KINGS HWY,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1490195592,BLANKPLATE,99,999,10/24/2022,98,SDN,LEXUS,P,35680,73030,14480,0,61,61,61,968756,0061,0000,0341A,,K,F,1757,E 19 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2022,-,0,,,,,
1490196572,881419,VA,PAS,11/01/2022,14,SDN,LEXUS,P,0,0,0,20221102,61,61,61,968610,0061,0000,0713A,,K,,,S/W/C JEROME AVE,EAST 23 ST,0,408,F7,,BBBBBBB,ALL,ALL,GY,0,2006,-,0,,,,,
1490522918,NONE,99,PAS,11/06/2022,74,SDN,LEXUS,P,25860,65620,23020,0,40,40,40,971660,0040,0000,0410P,0410P,BX,F,619,EAST 140 ST,,20221106,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,2008,-,0,,,,,
1490522920,NONE,99,PAS,11/06/2022,71,SDN,LEXUS,P,25860,65620,23020,0,40,40,40,971660,0040,0000,0410P,0410P,BX,F,619,E 140 ST,,20221106,408,J2,,BBBBBBB,ALL,ALL,BLACK,0,2008,-,0,,,,,
1441873090,DDV5391,FL,PAS,09/19/2022,19,SDN,LEXUS,M,42490,18840,18890,20220512,115,115,0,0,QNRO,0000,0728A,,Q,F,95-01,DITMARS BLVD,,0,408,C,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1486709837,BB12467,CT,PAS,10/18/2022,46,SDN,LEXUS,P,89930,33360,58200,20240208,84,84,84,971015,0084,0000,0155P,,K,F,60,WATER ST,,0,408,E3,,BBBBBBB,ALL,ALL,WHITE,0,2009,-,0,,,,,
1486729988,PMT6632,TX,PAS,10/17/2022,98,SDN,LEXUS,P,60430,58330,55430,0,94,94,94,935794,0094,0000,1200P,,K,F,112,MESEROLE AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1486737330,W337DR,NY,PAS,10/24/2022,40,SDN,LEXUS,P,34230,28730,85630,20240528,84,84,84,971138,0084,0000,0438P,,K,F,60,DUFFIELD ST,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,1995,-,7,,,,,
1489014445,JEJ2062,NY,PAS,11/03/2022,50,SDN,LEXUS,P,27810,10020,58020,20221219,52,52,52,969653,0052,0000,0636A,,BX,F,333,E 206,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1489020196,4V5426,TN,PAS,11/01/2022,98,SDN,LEXUS,P,57320,61220,53520,0,49,49,49,969524,0049,0000,0643P,,BX,F,1953,PAULDING AVE,,0,408,J2,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1489769213,JCY3672,NY,PAS,11/02/2022,40,SDN,LEXUS,P,72930,52130,73360,20241010,83,83,165,974617,0165,0000,0113P,,K,F,1485,PUTNAM AVE,,0,408,C3,,BBBBBBB,ALL,ALL,GRAY,0,2011,-,0,,,,,
1489771116,PFJ5944,NC,PAS,10/25/2022,67,SDN,LEXUS,P,19530,66430,66330,20230630,94,94,165,973966,0165,0000,0857P,0857P,K,F,103,BERRY STREET,,0,408,N5,,BBBBBBB,ALL,ALL,GRY,0,0,-,0,,,,,
1490525750,FSK7339,NY,PAS,11/02/2011,40,SDN,LEXUS,P,15720,26340,26370,20231104,40,40,40,914958,0040,0000,0505A,,BX,O,749,BROOK AVE,,0,408,C,,BBBBBBB,ALL,ALL,GRY,0,2020,-,0,,,,,
1490626955,BGF6769,TN,PAS,10/17/2022,17,SDN,LEXUS,P,0,0,0,0,,0,78,960116,0078,0000,0922A,,K,,,N/S 5TH STREET,7 AVE,0,408,C4,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1482692132,P4PIVA,NY,PAS,10/23/2022,20,SDN,LEXUS,P,0,40404,40404,20240331,83,83,83,952183,0083,0000,0653A,,K,F,1243,BUSHWICK AE,,0,408,D,,BBBBBBB,ALL,ALL,GY,0,2017,-,0,,,,,
1482715521,27367J5,TX,PAS,10/22/2022,40,SDN,LEXUS,X,85330,61730,58130,20211108,79,79,79,972314,0079,0000,0207P,,K,F,500,THROOP AVE,,0,408,D1,,BBBBBBB,ALL,ALL,GRAY,0,2005,-,0,,,,,
1482767960,DUT2611,NY,PAS,10/29/2022,98,SDN,LEXUS,P,81430,73430,23530,20230524,77,77,77,965552,0077,0000,1022A,1020A,K,F,1593,STERLING PL,,0,408,F2,,BBBBBBB,ALL,ALL,BLACK,0,2004,-,0,,,,,
1489050000,KFN5521,NY,PAS,10/11/2022,40,SDN,LEXUS,P,65020,10920,12550,20240802,41,41,163,973283,0163,0000,1146A,,BX,O,906,SIMPSON ST,,0,408,D,,BBBBBBB,ALL,ALL,GRY,0,2003,-,0,,,,,
1489821636,S44NVB,NJ,PAS,10/04/2022,98,SDN,LEXUS,P,10640,7790,7990,0,114,114,114,932139,0114,0000,1210A,,Q,F,30-78,48 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1489821703,S44NVB,NJ,PAS,10/24/2022,98,SDN,LEXUS,P,7990,10540,10640,0,114,114,114,932139,0114,0000,0145A,,Q,O,47-21,31 AVE,,0,408,F7,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1490269940,NANAR,AL,PAS,10/30/2022,40,SDN,LEXUS,P,24540,18140,18290,20220430,103,103,103,962175,0103,0000,1005A,,,F,90-07,169 ST,,0,408,K2,,BBBBBBB,ALL,ALL,RED,0,2016,-,5,,,,,
1490279647,KPP5661,NY,PAS,10/26/2022,50,SDN,LEXUS,P,10610,36530,36550,20230712,32,32,32,940460,0032,0000,1251A,,NY,F,2363,7TH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GRY,0,2001,-,0,,,,,
1490643825,NOMERC1,NY,PAS,10/27/2022,40,SDN,LEXUS,P,61090,18490,28690,20231013,115,115,169,974207,0169,0000,0843P,,Q,F,92-09,ROOSEVELT AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2021,-,0,,,,,
1490644714,DRP9850,NY,PAS,10/28/2022,14,SDN,LEXUS,P,61090,54580,58717,20240429,109,109,169,974102,0169,0000,0505P,,Q,F,136-01,ROOSEVELT AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2010,-,0,,,,,
1483476157,KTY7379,NY,PAS,10/25/2022,68,SDN,LEXUS,K,13820,0,0,20231028,84,84,4,160116,0004,0000,0400P,,K,,,BROOKLYN BRIDGE PARK,150 FURMAN STREET,0,408,D4,,BBBBBBB,ALL,ALL,BLK,0,2011,-,0,,,,,
1483812110,PSK4205,GA,PAS,10/19/2022,46,SDN,LEXUS,X,73190,59530,32030,0,81,81,81,962062,0081,0000,0240P,0239P,K,F,291,MALCOM X BLVD,,0,408,C3,,BBBBBBB,ALL,ALL,WHITE,0,2013,-,0,,,,,
1483853317,ULC2360,VA,PAS,10/08/2022,98,SDN,LEXUS,P,60230,94730,80630,0,83,83,83,962752,0083,0000,1200P,,K,F,391,MENAHAN ST,,0,408,J3,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1486896522,AGT8303,NY,PAS,10/24/2022,41,SDN,LEXUS,P,81430,89730,26730,20230629,77,77,77,972965,0077,0000,0653P,,K,F,536,STERLING PL,,0,408,,,BBBBBBB,ALL,ALL,BLK,0,2022,-,0,,,,,
1486908342,QQBT42,FL,PAS,10/26/2022,20,SDN,LEXUS,P,0,0,0,0,81,81,81,960088,0081,0000,0910A,,K,,,,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1488535954,KSP9125,NY,PAS,10/26/2022,40,SDN,LEXUS,P,26490,36130,36150,20221026,28,28,28,937680,0028,0000,0203A,,NY,F,50,MORNINGSIDE AVE,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,5,,,,,
1488546034,DA463354,AR,PAS,10/21/2022,46,SDN,LEXUS,P,36430,10810,31190,20221030,32,32,32,940460,0032,0000,1247A,,NY,F,308,W 133 ST,,0,408,C3,,BBBBBBB,ALL,ALL,BLK,0,2014,-,0,,,,,
1490280303,KSS2588,NY,PAS,10/28/2022,46,SDN,LEXUS,P,10810,36550,36570,20231115,32,32,32,940460,0032,0000,1242A,,NY,O,2611,8TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
1464295384,BTD4135,NY,PAS,10/20/2022,98,SDN,LEXUS,P,23890,31540,21790,20240530,2,2,1,971357,0001,0000,0152P,,NY,F,9,JAY ST,,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,2008,-,0,,,,,
1465599174,8DP5816,ME,PAS,10/27/2022,98,SDN,LEXUS,P,60440,89940,20230,0,90,90,90,968957,0090,0000,0245P,,K,F,300,MESEROLE ST,,0,408,F2,,BBBBBBB,ALL,ALL,GREY,0,2016,-,0,,,,,
1483993814,HYB6456,NY,PAS,10/19/2022,14,SDN,LEXUS,Y,26630,64830,36480,20240607,71,71,976,101269,0976,0000,0843A,,K,F,450,CLARKSON AVE,,0,408,D,,BBBBBBB,ALL,ALL,SILVE,0,2004,-,0,,,,,
1484135702,T803792C,99,OMT,10/25/2022,21,SDN,LEXUS,S,15780,16630,7230,20230228,62,62,0,670275,KS11,0000,0753A,,K,F,2072,BATH AVENUE,,0,408,D1,,YYYYYYB,0730A,0800A,BLK,0,2018,-,0,,,,,
1484328863,BF55DI,FL,PAS,10/16/2022,40,SDN,LEXUS,P,11330,77130,58830,20240228,68,68,68,965780,0068,0000,0840P,,K,F,119,95 ST,,0,408,E2,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1486939442,CDF9451,WA,PAS,10/26/2022,91,SDN,LEXUS,P,90330,40030,25330,0,83,83,83,972469,0083,0000,0919P,,K,F,168,WEIRFIELD ST,,0,408,F2,,BBBBBBB,ALL,ALL,GRAY,0,2016,-,0,,,,,
1487949388,KYX1241,NY,PAS,10/26/2022,98,SDN,LEXUS,P,18630,27790,24890,20221026,19,19,19,942962,0019,0000,0113P,,,F,111,E 82 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WHT,0,2013,-,0,,,,,
1489054637,RVG9992,GA,PAS,10/23/2022,40,SDN,LEXUS,P,8020,16120,0,0,41,41,163,973283,0163,0000,1207A,,,O,,ALDUS,BRYANT AVE,0,408,E5,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1489833560,S1338816,GA,PAS,10/25/2022,40,SDN,LEXUS,P,23740,10290,51290,20221206,109,109,109,951887,0109,0000,1019A,,Q,F,46-25,156 ST,,0,408,F2,,BBBBBBB,ALL,ALL,WH,0,2019,-,6,,,,,
1490291994,KMC8610,NY,PAS,10/30/2022,19,SDN,LEXUS,P,13610,16910,16210,20230607,34,34,162,974664,0162,0000,0927P,,NY,F,4764 A,BROADWAY,,0,408,E2,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1472056061,FYS1183,NY,PAS,10/27/2022,40,SDN,LEXUS,P,90330,54100,52130,20240504,83,83,83,934542,0083,0000,0305A,,K,F,305,WEIRFIELD ST,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1484418165,ZTMD97,MA,PAS,10/22/2022,40,SDN,LEXUS,P,7250,23040,23090,0,109,109,109,949066,0109,0000,0845A,,,F,146-15,25 DR,,0,408,F2,,BBBBBBB,ALL,ALL,,0,0,-,3,,,,,
1484431170,CARM4D,NY,PAS,10/21/2022,98,SDN,LEXUS,P,13190,49425,9840,20240504,108,108,0,967045,01O8,0000,0908P,0906A,Q,,41-23,63 ST,,20221021,408,E2,,BBBBBBB,ALL,ALL,BLK,0,2013,-,0,,,,,
1486942301,EHM4586,NY,PAS,10/15/2022,19,SDN,LEXUS,P,0,40404,40404,20200530,90,90,94,941917,0094,0000,0303P,,K,F,169,BEDFORD,,0,408,C4,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1487955730,JCE7639,NY,PAS,10/19/2022,14,SDN,LEXUS,P,36050,13610,29690,20240607,26,26,26,943540,0026,0000,1005A,,NY,F,619,W 114 ST,,0,408,E2,,YYYYYBB,0700A,0400P,,0,0,-,0,,,,,
1490293905,BG01199,CT,PAS,11/04/2022,46,SDN,LEXUS,P,37690,29190,30490,0,34,34,162,974317,0162,0000,0829P,0837P,NY,F,520,W 207TH ST,,20221104,408,C,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1472647221,THA9X,FL,PAS,10/30/2022,98,SDN,LEXUS,P,67530,14530,14580,0,61,61,61,938974,0061,0000,1058A,,K,F,2443,OCEAN AVE,,0,408,D1,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1484668893,FJA3669,NY,PAS,10/25/2022,40,SDN,LEXUS,K,39202,0,0,20230103,122,122,5,160548,0005,0000,1101A,,R,,,MIDLAND BEACH,FT CAPODANNO,0,408,D3,,BBBBBBB,ALL,ALL,BK,0,2008,-,0,,,,,
1488574157,TBQ8562,GA,PAS,10/21/2022,40,SDN,LEXUS,P,36270,24690,10610,0,28,28,28,971928,0028,0000,0517P,,,F,126,W 125 STREET,,0,408,D,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
